id,country,iso_code,year,total,coal,oil,gas,cement,flaring,other,per_capita
39691,New Zealand,NZL,2000,32.246009,4.408803,16.472749,9.488968,0.530782,0.593257,0.751451,8.364146
39692,New Zealand,NZL,2001,34.379213,5.411679,16.589427,10.443922,0.534743,0.612919,0.786524,8.838801
39693,New Zealand,NZL,2002,34.542293,5.420526,17.322349,9.86039,0.550921,0.586995,0.801111,8.74802
39694,New Zealand,NZL,2003,36.241474,7.739602,18.10184,8.52243,0.534082,0.611221,0.732298,9.015424
39695,New Zealand,NZL,2004,35.836298,8.013108,18.484268,7.255083,0.487544,0.863323,0.732971,8.780374
39696,New Zealand,NZL,2005,37.42407,8.918768,18.664121,7.565797,0.576644,0.90925,0.789491,9.055421
39697,New Zealand,NZL,2006,37.33016,8.795561,18.794946,7.551604,0.544754,0.958884,0.684411,8.930707
39698,New Zealand,NZL,2007,36.410664,6.725796,19.000671,8.259367,0.687302,1.021329,0.716198,8.625066
39699,New Zealand,NZL,2008,37.509257,8.28447,18.859659,7.811121,0.639092,1.242176,0.672739,8.804496
39700,New Zealand,NZL,2009,34.620669,6.316473,18.133381,7.457545,0.586049,1.366735,0.760487,8.045918
39701,New Zealand,NZL,2010,34.811084,5.458101,18.210298,8.382277,0.557421,1.505822,0.697164,8.009291
39702,New Zealand,NZL,2011,34.265851,5.534238,18.407233,7.625945,0.528527,1.45993,0.709977,7.820988
39703,New Zealand,NZL,2012,35.94509,6.852585,18.153914,8.342925,0.568627,1.278919,0.748119,8.150289
39704,New Zealand,NZL,2013,35.241004,6.01303,18.540746,8.37288,0.586336,1.09255,0.635461,7.918181
39705,New Zealand,NZL,2014,35.438926,5.442055,18.850886,8.601687,0.619461,1.22411,0.700727,7.850553
39706,New Zealand,NZL,2015,35.813107,5.469636,19.370571,8.30504,0.620712,1.34789,0.699259,7.801417
39707,New Zealand,NZL,2016,34.152639,4.465043,19.489269,7.893822,0.486377,1.152258,0.66587,7.316205
39708,New Zealand,NZL,2017,35.688127,4.669294,20.361619,8.517795,0.443775,1.089133,0.606511,7.519223
39709,New Zealand,NZL,2018,35.704539,5.249307,20.533968,7.898728,0.417966,0.992163,0.612408,7.379218
39710,New Zealand,NZL,2019,37.121034,5.985768,20.911832,8.240141,0.41094,0.912907,0.659446,7.485537
39711,New Zealand,NZL,2020,34.456753,5.755663,19.124118,7.846914,0.379157,0.780728,0.570172,6.808111
39712,New Zealand,NZL,2021,33.789825,6.751966,18.649909,6.657892,0.379157,0.780728,0.570172,6.587061
41042,Norway,NOR,1991,33.535,3.264,19.529,7.829,0.592,1.395,0.926,7.868866
41043,Norway,NOR,1992,34.455,3.2928,19.8172,8.337,0.653,1.386,0.969,8.038213
41044,Norway,NOR,1993,36,3.7012,20.1958,8.722,0.838,1.599,0.944,8.348811
41045,Norway,NOR,1994,37.905,4.0688,20.9362,9.424,0.845,1.677,0.954,8.740693
41046,Norway,NOR,1995,38.508,4.138,21.371,9.397,0.875,1.813,0.914,8.833764
41047,Norway,NOR,1996,41.572,4.1404,23.4396,10.118,0.863,2.058,0.953,9.488431
41048,Norway,NOR,1997,41.734,4.2116,23.1564,10.551,0.922,1.925,0.968,9.473897
41049,Norway,NOR,1998,41.871,4.4166,23.8064,9.859,0.9,1.996,0.893,9.44857
41050,Norway,NOR,1999,42.636,4.401,24.332,9.615,0.892,2.61,0.786,9.555543
41051,Norway,NOR,2000,42.147,4.323,22.388,11.038,0.89,2.759,0.749,9.38484
41052,Norway,NOR,2001,43.526,3.938,23.368,12.124,0.853,2.372,0.871,9.642978
41053,Norway,NOR,2002,42.592,3.4334,23.3666,12.296,0.875,1.912,0.709,9.385304
41054,Norway,NOR,2003,43.98,3.2838,24.4602,13.018,0.904,1.777,0.537,9.63448
41055,Norway,NOR,2004,44.307,3.669,24.115,13.592,0.716,1.71,0.505,9.648926
41056,Norway,NOR,2005,43.342,3.3192,23.7148,13.423,0.78,1.587,0.518,9.374707
41057,Norway,NOR,2006,43.926,2.7456,24.8194,13.598,0.805,1.426,0.532,9.424812
41058,Norway,NOR,2007,45.666,3.1094,24.4526,13.915,0.869,2.824,0.496,9.697286
41059,Norway,NOR,2008,44.795,3.2674,23.6836,14.085,0.833,2.363,0.563,9.394508
41060,Norway,NOR,2009,43.225,2.3524,23.2376,14.787,0.842,1.513,0.493,8.951637
41061,Norway,NOR,2010,45.691,3.0824,24.5326,15.04,0.754,1.565,0.717,9.345192
41062,Norway,NOR,2011,44.791,3.2186,24.2994,14.358,0.749,1.551,0.615,9.043046
41063,Norway,NOR,2012,44.3,3.1912,24.2918,14.081,0.725,1.423,0.588,8.827211
41064,Norway,NOR,2013,44.586,3.2928,24.5282,13.902,0.731,1.511,0.621,8.776486
41065,Norway,NOR,2014,45.046,3.527,24.099,14.645,0.727,1.408,0.64,8.768199
41066,Norway,NOR,2015,45.59,3.4284,23.8906,15.506,0.672,1.522,0.571,8.784381
41067,Norway,NOR,2016,44.765,3.5496,23.3674,15.142,0.684,1.467,0.555,8.549219
41068,Norway,NOR,2017,44.242,3.6428,22.6962,15.504,0.766,1.105,0.528,8.383981
41069,Norway,NOR,2018,44.393,3.5268,23.2112,15.297,0.73,1.079,0.549,8.357249
41070,Norway,NOR,2019,42.784,3.5468,21.9492,15.047,0.722,0.957,0.562,8.000156
41071,Norway,NOR,2020,41.196,3.6024,21.1856,14.317,0.725,0.83,0.536,7.657997
41072,Norway,NOR,2021,40.918553,4.1776,21.477984,12.672833,0.701255,1.51886,0.37002,7.565853
44306,Poland,POL,1991,373.834442,303.094349,40.786805,17.129285,5.414315,2.832214,4.577474,9.794605
44307,Poland,POL,1992,364.748781,293.86042,41.54739,16.610649,5.538101,2.830328,4.361893,9.535348
44308,Poland,POL,1993,365.448045,293.178512,43.177076,16.835654,5.14717,2.689523,4.420111,9.53692
44309,Poland,POL,1994,360.522221,283.682606,45.95907,18.123873,6.643182,1.725153,4.388337,9.394603
44310,Poland,POL,1995,362.892258,282.564664,46.840104,19.090838,6.666458,2.914072,4.816122,9.449832
44311,Poland,POL,1996,377.577851,293.186095,51.101035,19.810367,6.218924,2.496704,4.764726,9.832396
44312,Poland,POL,1997,367.524628,277.515809,53.963269,21.004011,6.738931,3.200919,5.101689,9.571919
44313,Poland,POL,1998,339.365274,251.777222,52.900712,20.62515,6.334246,2.707425,5.020518,8.842245
44314,Poland,POL,1999,329.552343,239.662917,55.029757,20.427941,6.177662,3.531444,4.722623,8.592171
44315,Poland,POL,2000,317.719195,228.82677,52.835995,21.837939,6.114182,3.381858,4.722451,8.251497
44316,Poland,POL,2001,313.849975,226.15207,52.767787,22.634715,4.956938,2.870287,4.468178,8.117608
44317,Poland,POL,2002,306.610293,219.897194,52.163626,22.422074,4.670148,3.011544,4.445709,7.933514
44318,Poland,POL,2003,319.624035,226.405784,55.62442,24.832386,4.565827,3.563711,4.631908,8.275799
44319,Poland,POL,2004,324.436208,226.42371,58.819748,26.562927,5.070056,2.7137,4.846068,8.405945
44320,Poland,POL,2005,323.409481,222.637677,60.430283,27.40146,5.057142,3.387098,4.49582,8.383716
44321,Poland,POL,2006,337.317578,232.308065,63.02652,27.630416,5.983742,3.975612,4.393222,8.750772
44322,Poland,POL,2007,336.731479,227.707322,66.011381,27.91074,7.050407,3.610941,4.440688,8.741306
44323,Poland,POL,2008,330.485117,220.472084,67.229893,28.134334,6.692993,3.5755,4.380313,8.57893
44324,Poland,POL,2009,316.868513,209.073544,67.927146,27.273393,5.757238,2.872266,3.964926,8.218549
44325,Poland,POL,2010,334.916988,220.927198,70.862728,29.134715,6.221494,3.488797,4.282057,8.677201
44326,Poland,POL,2011,334.337154,218.378981,70.530176,29.325019,7.379394,4.021527,4.702057,8.656909
44327,Poland,POL,2012,326.734935,214.039885,67.269441,30.558497,6.384301,4.211888,4.270922,8.458965
44328,Poland,POL,2013,322.651181,214.314382,62.579292,30.803979,5.874228,4.801655,4.277644,8.357247
44329,Poland,POL,2014,310.3191,202.997324,62.288999,29.463594,6.456416,4.702019,4.410747,8.043132
44330,Poland,POL,2015,313.455719,201.647484,65.701021,30.634032,6.341808,4.746858,4.384515,8.130484
44331,Poland,POL,2016,324.381233,202.098996,73.97804,32.419593,6.529685,4.553509,4.80141,8.418465
44332,Poland,POL,2017,337.734951,203.597988,83.588319,34.129784,6.996488,4.663026,4.759346,8.764866
44333,Poland,POL,2018,337.048486,198.827006,86.610586,34.283403,7.655328,4.83544,4.836724,8.74963
44334,Poland,POL,2019,318.487666,177.935008,88.158063,35.490788,7.692452,4.343708,4.867646,8.273782
44335,Poland,POL,2020,303.523082,164.234621,85.531578,36.764228,7.690636,4.225053,5.076966,7.898412
44336,Poland,POL,2021,328.579763,179.501978,91.709086,40.570439,7.496242,4.225053,5.076966,8.577376
44578,Portugal,PRT,1991,47.14164,11.594342,30.711947,0.947256,3.271233,0.060494,0.556368,4.720577
44579,Portugal,PRT,1992,50.969942,11.880207,34.721402,0.592005,3.135721,0.068145,0.572461,5.107851
44580,Portugal,PRT,1993,49.483611,12.535786,32.534295,0.554718,3.195473,0.084578,0.578761,4.952272
44581,Portugal,PRT,1994,50.261173,13.188193,32.437677,0.442128,3.292018,0.279478,0.621677,5.017034
44582,Portugal,PRT,1995,54.524438,14.593637,34.587851,0.784449,3.462061,0.417386,0.679054,5.424644
44583,Portugal,PRT,1996,51.815227,13.549647,32.903695,0.925162,3.387741,0.367423,0.681559,5.136504
44584,Portugal,PRT,1997,54.69441,13.732245,35.041931,1.139971,3.560889,0.469798,0.749576,5.398958
44585,Portugal,PRT,1998,59.247501,12.306749,39.699507,2.457601,3.536812,0.441168,0.805665,5.820325
44586,Portugal,PRT,1999,66.899642,14.90889,40.469259,6.465323,3.827131,0.384496,0.844542,6.537401
44587,Portugal,PRT,2000,65.685547,15.014825,39.893774,5.727495,3.809088,0.346334,0.894031,6.37685
44588,Portugal,PRT,2001,65.237192,12.713208,41.27162,6.281993,3.62694,0.42826,0.915171,6.289851
44589,Portugal,PRT,2002,69.643312,13.719936,43.320042,7.374404,3.910193,0.418853,0.899884,6.676626
44590,Portugal,PRT,2003,64.53789,12.987083,39.275322,7.331631,3.616072,0.467181,0.8606,6.162109
44591,Portugal,PRT,2004,67.385154,13.093647,39.758336,9.148407,4.003886,0.482425,0.898453,6.416704
44592,Portugal,PRT,2005,69.717987,13.076151,41.499566,9.615703,4.08763,0.563221,0.875717,6.625097
44593,Portugal,PRT,2006,64.923915,13.0815,37.360884,9.091098,4.000136,0.535567,0.854731,6.157458
44594,Portugal,PRT,2007,62.437402,11.445835,35.601301,9.74982,4.165778,0.553991,0.920677,5.909526
44595,Portugal,PRT,2008,60.106794,9.84923,34.291808,10.494898,4.01164,0.503987,0.95523,5.680656
44596,Portugal,PRT,2009,57.20748,10.750165,32.212018,9.719734,3.222528,0.468925,0.83411,5.401343
44597,Portugal,PRT,2010,53.001358,6.439521,31.368891,10.485697,3.376286,0.565696,0.765266,5.005605
44598,Portugal,PRT,2011,51.801576,8.646575,28.479407,10.508884,2.813218,0.522818,0.830675,4.903211
44599,Portugal,PRT,2012,49.959709,11.149684,25.619881,9.096887,2.550351,0.607053,0.935853,4.74808
44600,Portugal,PRT,2013,48.163477,10.205903,24.992933,8.107207,2.814234,1.183616,0.859584,4.602543
44601,Portugal,PRT,2014,47.945815,10.327998,25.009264,7.642641,3.095988,1.015642,0.854281,4.606466
44602,Portugal,PRT,2015,52.270289,12.57497,25.646109,9.110765,2.921236,1.139333,0.877875,5.042749
44603,Portugal,PRT,2016,50.442234,10.831652,25.576533,9.819985,2.297052,1.065741,0.851272,4.881781
44604,Portugal,PRT,2017,55.210185,12.406546,25.948,12.305273,2.530625,1.144149,0.875594,5.356296
44605,Portugal,PRT,2018,51.459107,10.388611,25.514011,11.325774,2.250869,1.047843,0.931998,5.000965
44606,Portugal,PRT,2019,47.618826,5.039867,26.152698,12.157955,2.225102,1.133223,0.909982,4.627714
44607,Portugal,PRT,2020,41.799894,2.430948,23.215232,11.992691,2.309659,1.012769,0.838594,4.058955
44608,Portugal,PRT,2021,40.797216,1.101646,23.885778,11.648769,2.309659,1.012769,0.838594,3.964704
45666,South Korea,KOR,1991,275.688225,94.093881,151.671116,7.441428,18.96226,0,3.51954,6.196994
45667,South Korea,KOR,1992,299.905413,91.320434,173.97151,9.732989,21.12886,0,3.75162,6.708737
45668,South Korea,KOR,1993,330.173952,99.619867,189.426779,12.159055,24.70049,0,4.26776,7.348162
45669,South Korea,KOR,1994,355.694835,101.801474,206.57279,16.185652,26.83997,0,4.29495,7.875317
45670,South Korea,KOR,1995,383.665454,105.299908,226.078783,19.573693,28.10457,0,4.6085,8.452006
45671,South Korea,KOR,1996,421.058363,122.689419,239.471456,25.85926,28.3085,0.062289,4.66744,9.221568
45672,South Korea,KOR,1997,444.989603,133.312908,246.07021,31.427281,29.32037,0.021984,4.83685,9.681602
45673,South Korea,KOR,1998,378.052437,137.598389,183.586116,29.399206,22.87895,0.014656,4.57512,8.174061
45674,South Korea,KOR,1999,410.537126,145.634742,200.628185,35.797459,23.71944,0.01832,4.73898,8.824875
45675,South Korea,KOR,2000,439.980692,163.883136,206.229051,40.204095,24.75589,0,4.90852,9.403589
45676,South Korea,KOR,2001,455.630633,174.625609,206.08268,44.163024,25.66529,0,5.09403,9.680924
45677,South Korea,KOR,2002,476.06488,187.636519,207.115517,49.069014,27.10707,0,5.13676,10.060401
45678,South Korea,KOR,2003,485.212785,195.319077,205.372465,51.400623,27.9204,0,5.20022,10.206467
45679,South Korea,KOR,2004,491.389426,203.137986,196.255763,60.234056,26.12359,0,5.63803,10.295776
45680,South Korea,KOR,2005,498.688299,209.293477,195.069382,65.26958,23.32588,0,5.72998,10.413296
45681,South Korea,KOR,2006,503.478183,216.428256,190.054239,67.995038,23.13968,0,5.86097,10.478356
45682,South Korea,KOR,2007,521.708715,228.427157,187.258138,73.37012,26.27512,0,6.37818,10.819208
45683,South Korea,KOR,2008,532.650764,253.041243,171.08832,75.92433,26.07981,0,6.51706,11.005493
45684,South Korea,KOR,2009,537.819831,262.394545,172.708274,72.171182,24.55339,0,5.99244,11.06898
45685,South Korea,KOR,2010,594.33911,295.050323,176.156433,91.541235,24.29735,0,7.29377,12.175826
45686,South Korea,KOR,2011,623.442837,320.169094,171.468675,98.512948,24.7206,0,8.57152,12.679365
45687,South Korea,KOR,2012,627.943034,316.989866,170.817246,106.566313,24.8486,0,8.72101,12.651422
45688,South Korea,KOR,2013,634.580703,320.643622,168.582207,111.530864,25.05014,0,8.77387,12.666729
45689,South Korea,KOR,2014,629.366484,331.303871,161.53353,101.445313,25.41199,0,9.67178,12.448395
45690,South Korea,KOR,2015,634.177278,335.411292,170.593973,92.588923,25.77871,0,9.80438,12.436214
45691,South Korea,KOR,2016,637.914084,320.697359,184.034149,96.655486,26.67176,0,9.85533,12.432553
45692,South Korea,KOR,2017,654.537269,337.668762,179.413376,100.860571,26.35058,0,10.24398,12.70659
45693,South Korea,KOR,2018,670.168699,340.3476,177.632938,117.17267,24.70206,0,10.31343,12.968438
45694,South Korea,KOR,2019,646.102263,321.60607,175.797343,113.58643,24.9299,0,10.18252,12.472095
45695,South Korea,KOR,2020,597.634242,282.883413,165.067876,116.63454,22.865592,0.000301,10.18252,11.527395
45696,South Korea,KOR,2021,616.074996,283.908353,171.484229,126.789734,23.704068,0.006091,10.18252,11.886424
47026,Romania,ROU,1991,141.91528,42.547648,36.469154,57.403806,3.200749,1.001384,1.29254,6.212778
47027,Romania,ROU,1992,131.509918,44.65938,35.984935,45.851266,2.905965,1.026026,1.082346,5.767735
47028,Romania,ROU,1993,122.278576,40.076461,33.729506,43.634941,2.833431,1.039745,0.964493,5.381587
47029,Romania,ROU,1994,120.542332,40.590086,32.702962,42.493025,2.770909,1.044431,0.940919,5.326007
47030,Romania,ROU,1995,125.582627,42.040789,34.162422,44.146993,3.145841,1.075532,1.01105,5.573243
47031,Romania,ROU,1996,128.935578,41.608158,38.36387,43.680485,3.200038,1.071196,1.011831,5.751465
47032,Romania,ROU,1997,117.96281,36.999107,40.010753,35.92482,3.004937,1.068657,0.954535,5.292296
47033,Romania,ROU,1998,104.398871,31.031154,34.294587,33.579132,2.915946,1.449456,1.128595,4.710876
47034,Romania,ROU,1999,88.357129,25.417517,27.512696,30.50162,2.644772,1.297546,0.982978,4.009125
47035,Romania,ROU,2000,92.668296,28.864063,28.214697,30.946934,2.65596,0.947427,1.039215,4.227592
47036,Romania,ROU,2001,98.150928,31.046363,32.972433,29.629863,2.768364,0.54924,1.184666,4.502834
47037,Romania,ROU,2002,98.356844,32.00623,30.861979,30.971147,2.642094,0.727342,1.148052,4.5423
47038,Romania,ROU,2003,102.844232,34.889629,29.46376,33.766402,2.650044,0.903872,1.170525,4.787612
47039,Romania,ROU,2004,102.109621,34.631497,30.38041,31.964646,2.99209,0.892852,1.248126,4.796291
47040,Romania,ROU,2005,100.241794,34.4209,29.88505,30.537296,3.174808,1.142686,1.081054,4.752538
47041,Romania,ROU,2006,103.180297,37.060428,28.383535,31.406264,3.65557,1.441323,1.233177,4.934637
47042,Romania,ROU,2007,107.886681,40.941285,29.82,30.721112,4.053975,0.843701,1.506608,5.200804
47043,Romania,ROU,2008,105.851799,39.565137,28.94968,31.130563,4.142664,0.681804,1.381952,5.139059
47044,Romania,ROU,2009,87.002447,31.592474,25.595529,25.237256,3.093074,0.466921,1.017193,4.251006
47045,Romania,ROU,2010,84.632654,28.527538,24.192712,27.503575,2.777893,0.542761,1.088175,4.161877
47046,Romania,ROU,2011,91.754477,33.28569,25.239043,28.386938,3.088841,0.64472,1.109245,4.537744
47047,Romania,ROU,2012,90.239246,30.679977,26.344168,28.172993,3.15025,0.844676,1.047182,4.481239
47048,Romania,ROU,2013,78.929516,24.662333,24.581253,25.140401,2.694533,0.840191,1.010806,3.933388
47049,Romania,ROU,2014,78.453481,24.429036,25.221774,24.069464,2.943946,0.547703,1.241558,3.923491
47050,Romania,ROU,2015,77.996265,24.681829,24.569336,23.467765,3.337467,0.784386,1.155481,3.918213
47051,Romania,ROU,2016,77.011532,21.990651,26.422873,23.366268,3.181003,0.834752,1.215986,3.8899
47052,Romania,ROU,2017,80.042942,21.839268,28.420121,24.39213,3.310254,0.775684,1.305486,4.06333
47053,Romania,ROU,2018,80.516214,20.694593,28.730236,25.411728,3.504827,0.86052,1.31431,4.106549
47054,Romania,ROU,2019,77.030616,18.309118,29.697703,23.158258,3.828019,0.86164,1.175876,3.945389
47055,Romania,ROU,2020,74.138009,14.234452,29.22042,25.117993,3.901027,0.793885,0.870231,3.813284
47056,Romania,ROU,2021,79.32686,16.450983,31.801002,25.509732,3.901027,0.793885,0.870231,4.104127
47298,Russia,RUS,1991,2405.531915,704.590959,844.241487,754.748709,32.836858,33.629087,35.484815,16.203734
47299,Russia,RUS,1992,1965.610204,521.106988,585.184698,774.149795,26.717383,27.375474,31.075866,13.216354
47300,Russia,RUS,1993,1865.939469,507.105084,509.802863,781.479886,21.994949,22.062712,23.493975,12.531724
47301,Russia,RUS,1994,1646.941737,454.251346,406.64783,732.784626,16.475445,18.666652,18.115838,11.065992
47302,Russia,RUS,1995,1618.95117,478.570264,386.640727,699.429401,16.646415,19.977326,17.687037,10.897812
47303,Russia,RUS,1996,1586.172896,477.10443,361.18774,699.631315,12.723154,20.154373,15.371884,10.700509
47304,Russia,RUS,1997,1481.61877,411.674444,352.804307,669.081408,12.272913,21.842953,13.942745,10.015
47305,Russia,RUS,1998,1464.542998,400.158472,345.452646,673.280615,11.922667,21.848656,11.879941,9.917491
47306,Russia,RUS,1999,1493.155061,406.785689,350.222172,686.404648,13.172502,23.633466,12.936585,10.134326
47307,Russia,RUS,2000,1478.184753,426.448116,317.318002,681.432377,15.112577,23.763752,14.109928,10.066304
47308,Russia,RUS,2001,1514.713521,444.960912,323.090661,693.013366,15.862541,24.348308,13.437733,10.35804
47309,Russia,RUS,2002,1505.520171,423.511292,314.440788,702.371736,17.116161,34.81633,13.263863,10.340812
47310,Russia,RUS,2003,1535.293112,425.152049,308.253748,734.919231,18.666297,34.542749,13.759038,10.59212
47311,Russia,RUS,2004,1541.753926,415.369819,308.719743,742.806465,20.915348,39.637562,14.304989,10.680396
47312,Russia,RUS,2005,1559.08276,416.42276,319.019961,745.182869,22.25603,41.53049,14.67065,10.842018
47313,Russia,RUS,2006,1618.246151,435.960375,334.100059,765.525718,24.544564,42.156652,15.958783,11.289669
47314,Russia,RUS,2007,1618.586183,420.965154,324.906344,777.797181,27.644836,50.867634,16.405034,11.309476
47315,Russia,RUS,2008,1646.969024,449.909183,342.160792,778.187257,23.625365,36.624806,16.461621,11.510299
47316,Russia,RUS,2009,1539.305658,416.977556,321.193282,730.871779,19.746372,38.288005,12.228664,10.752071
47317,Russia,RUS,2010,1626.187553,416.736508,331.844462,792.563304,22.722614,47.870329,14.450336,11.352681
47318,Russia,RUS,2011,1679.278427,427.83812,344.117271,815.661184,25.128527,51.56128,14.972045,11.713346
47319,Russia,RUS,2012,1694.576422,442.749707,351.771385,804.975624,26.331668,52.927716,15.820322,11.798259
47320,Russia,RUS,2013,1632.716418,405.262664,354.646137,780.453844,27.28146,48.827699,16.244614,11.341706
47321,Russia,RUS,2014,1631.662227,394.094994,383.204615,772.753422,26.453326,38.466103,16.689767,11.308601
47322,Russia,RUS,2015,1629.713151,414.059434,405.864558,736.697972,23.171307,33.022514,16.897365,11.265164
47323,Russia,RUS,2016,1624.756335,402.192494,400.367433,749.788229,20.432102,36.218172,15.757905,11.196787
47324,Russia,RUS,2017,1654.154022,384.724075,413.496784,777.235876,20.512221,41.926176,16.25889,11.372466
47325,Russia,RUS,2018,1700.45284,396.392489,391.516179,825.415088,20.090711,49.437808,17.600565,11.674741
47326,Russia,RUS,2019,1692.363414,390.365017,398.417081,803.863171,20.306193,62.654678,16.757274,11.612027
47327,Russia,RUS,2020,1624.221431,366.758617,380.833317,780.781499,20.580721,58.921786,16.345492,11.154039
47328,Russia,RUS,2021,1755.54739,380.227147,403.080393,875.051751,21.920821,58.921786,16.345492,12.09865
51106,Slovakia,SVK,1991,53.283798,28.893412,10.459332,11.940535,1.038046,0.02479,0.927683,10.091196
51107,Slovakia,SVK,1992,48.884203,25.886478,8.905916,12.021816,1.306854,0.025294,0.737845,9.220143
51108,Slovakia,SVK,1993,46.348516,24.710446,8.202645,11.554061,1.02875,0.024124,0.82849,8.709084
51109,Slovakia,SVK,1994,43.754326,22.224739,8.349145,11.204342,1.115125,0.02513,0.835845,8.195519
51110,Slovakia,SVK,1995,44.142329,21.392125,8.215242,12.399601,1.154633,0.026412,0.954316,8.250907
51111,Slovakia,SVK,1996,44.023477,20.777708,8.140132,13.03488,1.100406,0.02722,0.943131,8.215958
51112,Slovakia,SVK,1997,44.095513,20.524983,8.127883,13.289181,1.214669,0.027456,0.911342,8.217838
51113,Slovakia,SVK,1998,43.824664,19.199303,8.079048,13.660349,1.822399,0.027148,1.036415,8.159375
51114,Slovakia,SVK,1999,43.035493,18.411846,7.821296,13.86841,1.827388,0.027399,1.079154,8.007169
51115,Slovakia,SVK,2000,41.135935,17.767685,7.425486,13.653135,1.190452,0.025183,1.073994,7.650792
51116,Slovakia,SVK,2001,43.220929,18.386205,8.031961,14.410537,1.209315,0.025041,1.157869,8.038925
51117,Slovakia,SVK,2002,41.960933,17.99483,8.047044,13.514282,1.16524,0.025336,1.214201,7.806386
51118,Slovakia,SVK,2003,42.293771,18.933751,8.133139,13.144154,0.921647,0.026315,1.134766,7.869522
51119,Slovakia,SVK,2004,42.780235,18.991205,8.365272,12.906505,1.216842,0.026128,1.274284,7.959216
51120,Slovakia,SVK,2005,42.788856,17.752234,9.323907,13.147241,1.256398,0.023239,1.285836,7.958878
51121,Slovakia,SVK,2006,42.552108,18.761906,8.928727,12.239938,1.389148,0.020046,1.212343,7.913381
51122,Slovakia,SVK,2007,40.968268,17.560756,9.297181,11.382871,1.484933,0.018565,1.223961,7.61721
51123,Slovakia,SVK,2008,41.359045,17.059462,9.628433,11.772301,1.603859,0.020863,1.274127,7.685218
51124,Slovakia,SVK,2009,37.622061,16.026508,9.004032,10.409862,1.21315,0.022556,0.945953,6.981365
51125,Slovakia,SVK,2010,38.403931,16.050049,9.333886,11.049382,0.859919,0.021204,1.089492,7.116552
51126,Slovakia,SVK,2011,37.984837,16.303342,8.862554,10.424417,1.261791,0.020042,1.112692,7.03074
51127,Slovakia,SVK,2012,35.910395,14.579966,9.122447,10.060666,1.095925,0.019023,1.032368,6.638661
51128,Slovakia,SVK,2013,35.565563,14.276064,8.991892,10.235812,1.13527,0.019616,0.906909,6.568288
51129,Slovakia,SVK,2014,33.656215,14.08355,8.866419,8.485533,1.26676,0.02767,0.926283,6.210128
51130,Slovakia,SVK,2015,34.468229,13.918411,9.651327,8.713932,1.30857,0.020785,0.855204,6.354242
51131,Slovakia,SVK,2016,34.912876,13.828549,10.024989,8.849289,1.340952,0.019828,0.849269,6.428203
51132,Slovakia,SVK,2017,36.112652,14.284374,10.13604,9.389796,1.367054,0.022694,0.912695,6.639067
51133,Slovakia,SVK,2018,36.102971,14.206341,10.23418,9.358968,1.346682,0.01973,0.93707,6.628357
51134,Slovakia,SVK,2019,33.776188,11.778465,10.319318,9.369659,1.404269,0.01908,0.885396,6.193007
51135,Slovakia,SVK,2020,31.094728,9.955995,9.610438,9.287948,1.443145,0.013168,0.784032,5.698469
51136,Slovakia,SVK,2021,35.308218,12.579047,10.094408,10.394417,1.443145,0.013168,0.784032,6.4814
51378,Slovenia,SVN,1991,13.974238,6.359532,5.121905,1.76785,0.41674,0.093018,0.215194,7.022947
51379,Slovenia,SVN,1992,13.88342,6.818207,4.908832,1.47784,0.384853,0.120024,0.173664,6.971898
51380,Slovenia,SVN,1993,14.247177,6.293279,5.907301,1.476789,0.28868,0.107873,0.173253,7.153328
51381,Slovenia,SVN,1994,14.636503,5.965098,6.473041,1.519088,0.382652,0.103696,0.192928,7.349675
51382,Slovenia,SVN,1995,15.35418,6.070313,7.058082,1.531938,0.406124,0.118293,0.16943,7.711383
51383,Slovenia,SVN,1996,15.999325,5.590628,8.068234,1.634098,0.436074,0.115323,0.154967,8.037168
51384,Slovenia,SVN,1997,16.50685,6.021695,8.197661,1.566635,0.441487,0.12321,0.156163,8.295617
51385,Slovenia,SVN,1998,16.038877,6.180707,7.50059,1.627367,0.460135,0.116258,0.153821,8.066714
51386,Slovenia,SVN,1999,15.41235,5.562565,7.446393,1.669466,0.464529,0.117263,0.152133,7.759479
51387,Slovenia,SVN,2000,15.05369,5.819048,6.79214,1.704946,0.490674,0.117595,0.129287,7.586249
51388,Slovenia,SVN,2001,16.302567,6.487862,7.285781,1.750189,0.504962,0.134937,0.138837,8.223291
51389,Slovenia,SVN,2002,16.564489,6.897399,7.235614,1.713865,0.443472,0.1438,0.130338,8.350017
51390,Slovenia,SVN,2003,16.271331,6.484226,7.157733,1.884429,0.451411,0.158469,0.135063,8.178969
51391,Slovenia,SVN,2004,16.704502,6.685963,7.354102,1.898189,0.473211,0.161019,0.132018,8.365963
51392,Slovenia,SVN,2005,16.932322,6.649171,7.536339,1.927768,0.486733,0.165555,0.166756,8.445984
51393,Slovenia,SVN,2006,17.178324,6.696687,7.708163,1.902045,0.511557,0.179962,0.17991,8.531277
51394,Slovenia,SVN,2007,17.342812,6.94125,7.607026,1.885773,0.542903,0.186811,0.179048,8.571848
51395,Slovenia,SVN,2008,18.278409,6.679762,8.783996,1.87762,0.593026,0.171671,0.172334,8.986289
51396,Slovenia,SVN,2009,16.204024,6.141165,7.570724,1.785153,0.421515,0.173348,0.112119,7.921489
51397,Slovenia,SVN,2010,16.459522,6.28357,7.623803,1.881926,0.358349,0.174098,0.137775,8.000596
